"GEO_ID","NAME","B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M"
"id","Geographic Area Name","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)"
"1500000US720210319002","Block Group 2, Census Tract 319, Bayamón Municipio, Puerto Rico","18371","6463","15852","5292","22786","12642","8611","2832","23278","8167","24481","15398","-","**"
"1500000US720210319003","Block Group 3, Census Tract 319, Bayamón Municipio, Puerto Rico","15441","1859","14250","3043","-","**","9844","2126","16279","1277","17000","6319","-","**"
"1500000US720210319004","Block Group 4, Census Tract 319, Bayamón Municipio, Puerto Rico","15638","11663","-","**","-","**","-","**","-","**","-","**","6413","5729"
"1500000US720210320001","Block Group 1, Census Tract 320, Bayamón Municipio, Puerto Rico","13026","4111","11618","4939","-","**","9167","5387","22750","22017","-","**","-","**"
"1500000US720210320002","Block Group 2, Census Tract 320, Bayamón Municipio, Puerto Rico","13094","2019","11488","5570","-","**","9712","6323","13625","2378","-","**","13625","2378"
"1500000US720210321001","Block Group 1, Census Tract 321, Bayamón Municipio, Puerto Rico","17716","5452","13424","5604","29722","14734","8147","2852","24737","7481","28304","6050","12083","11322"
"1500000US720210321002","Block Group 2, Census Tract 321, Bayamón Municipio, Puerto Rico","17585","2627","16304","2885","17661","2253","-","**","19904","8462","24659","3292","8319","1660"
"1500000US720210322001","Block Group 1, Census Tract 322, Bayamón Municipio, Puerto Rico","15448","2426","14000","2534","15724","3043","5583","5501","18875","10213","19875","18963","-","**"
"1500000US720210322002","Block Group 2, Census Tract 322, Bayamón Municipio, Puerto Rico","18563","2888","19395","2845","20888","2225","7500","3394","15875","6268","27083","11039","9886","7479"
"1500000US720210323011","Block Group 1, Census Tract 323.01, Bayamón Municipio, Puerto Rico","20939","2099","20646","3289","24044","7765","4415","2376","21321","10644","-","**","10938","2423"
"1500000US720210323012","Block Group 2, Census Tract 323.01, Bayamón Municipio, Puerto Rico","31733","8688","30956","11169","34231","11948","-","**","31919","8735","31813","7106","-","**"
"1500000US720210323021","Block Group 1, Census Tract 323.02, Bayamón Municipio, Puerto Rico","16012","2275","14896","4805","16336","6426","7679","7520","18235","8570","18235","8570","-","**"
"1500000US720210323022","Block Group 2, Census Tract 323.02, Bayamón Municipio, Puerto Rico","15923","1462","13958","4488","16282","2533","10642","3854","16895","1696","18021","5041","15517","2788"
"1500000US720238301011","Block Group 1, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","13777","1948","14569","2711","18083","13874","8922","2596","12308","7048","-","**","6910","1818"
"1500000US720238301012","Block Group 2, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","7075","2605","6763","2464","28843","16483","5825","1827","-","**","-","**","-","**"
"1500000US720238301013","Block Group 3, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","13851","2038","15417","2851","15694","2612","-","**","6042","5024","-","**","2,500-","***"
"1500000US720238301021","Block Group 1, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","15582","977","15548","4615","16651","7063","8138","3155","15658","3403","16727","3195","-","**"
"1500000US720238301022","Block Group 2, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","16537","2537","14181","3459","17250","5669","11775","2042","18654","6340","23056","9005","15789","7726"
"1500000US720238301023","Block Group 3, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","31685","13842","-","**","-","**","-","**","-","**"
"1500000US720238302001","Block Group 1, Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","20670","12337","15104","3315","-","**","2,500-","***","26789","15294","39075","7525","11029","3400"
"1500000US720238302002","Block Group 2, Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","17088","2791","-","**","-","**","-","**","17077","3064","17381","14593","-","**"
"1500000US720238302003","Block Group 3, Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","12193","6279","11742","7593","16136","15565","-","**","13417","11312","14091","13365","-","**"
"1500000US720238303001","Block Group 1, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","17688","3742","22468","6148","22404","5862","-","**","14698","6472","-","**","-","**"
"1500000US720238303002","Block Group 2, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","17500","5806","17593","8972","-","**","10445","2600","-","**","27039","7229","12398","3134"
"1500000US720238303003","Block Group 3, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","21129","15963","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720238303004","Block Group 4, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","21972","15471","-","**","-","**","-","**","25323","8875","27339","25756","-","**"
"1500000US720238304001","Block Group 1, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","22532","12173","16673","7592","-","**","-","**","23699","9331","24694","7611","-","**"
"1500000US720238304002","Block Group 2, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","12335","1492","13337","1981","14197","1865","-","**","10125","4642","-","**","8313","7968"
"1500000US720238304003","Block Group 3, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","16750","2041","16714","8765","-","**","-","**","-","**","-","**","-","**"
"1500000US720238304004","Block Group 4, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","17056","10046","10625","10225","-","**","-","**","24911","13525","30174","20239","-","**"
"1500000US720238305021","Block Group 1, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","17997","6241","19583","18744","19250","11518","-","**","8750","3512","-","**","7629","2929"
"1500000US720238305022","Block Group 2, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720238305023","Block Group 3, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","13545","5232","13958","5043","17226","10865","9576","2946","13226","9169","24265","10760","8768","3907"
"1500000US720238305024","Block Group 4, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","11306","4571","-","**","-","**","-","**","11667","4822","15469","5260","-","**"
"1500000US720238305031","Block Group 1, Census Tract 8305.03, Cabo Rojo Municipio, Puerto Rico","27031","12889","48179","37267","48179","37267","-","**","-","**","26055","9700","-","**"
"1500000US720238305032","Block Group 2, Census Tract 8305.03, Cabo Rojo Municipio, Puerto Rico","23940","17388","16674","12089","38315","30560","8966","4473","32426","11271","35475","10436","13182","10587"
"1500000US720238305041","Block Group 1, Census Tract 8305.04, Cabo Rojo Municipio, Puerto Rico","13643","2429","12000","3670","-","**","6731","4287","15500","9478","23864","13646","4012","590"
"1500000US720238305042","Block Group 2, Census Tract 8305.04, Cabo Rojo Municipio, Puerto Rico","14319","2227","13861","1449","14579","2872","6333","2276","15514","4667","17111","1639","9549","1772"
"1500000US720238306031","Block Group 1, Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","15521","10590","-","**","-","**","5483","1531","22719","13796","-","**","11833","3805"
"1500000US720238306032","Block Group 2, Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","16250","4451","17125","11023","23958","4830","11151","1738","15852","2664","-","**","-","**"
"1500000US720238306033","Block Group 3, Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","15100","2911","15500","1956","15703","2720","-","**","-","**","38009","13414","8086","5634"
"1500000US720238306041","Block Group 1, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720238306042","Block Group 2, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","23044","7866","24745","14351","24954","20519","-","**","-","**","-","**","-","**"
"1500000US720238306043","Block Group 3, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720238306044","Block Group 4, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720239800001","Block Group 1, Census Tract 9800, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720239900000","Block Group 0, Census Tract 9900, Cabo Rojo Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252001001","Block Group 1, Census Tract 2001, Caguas Municipio, Puerto Rico","15306","7649","13958","6980","16793","9116","-","**","20083","10342","21283","2770","13913","12368"
"1500000US720252001002","Block Group 2, Census Tract 2001, Caguas Municipio, Puerto Rico","51581","37111","88289","39717","89276","38496","-","**","30764","17838","-","**","-","**"
"1500000US720252001003","Block Group 3, Census Tract 2001, Caguas Municipio, Puerto Rico","18159","1801","17568","5760","18136","1200","-","**","-","**","-","**","-","**"
"1500000US720252001004","Block Group 4, Census Tract 2001, Caguas Municipio, Puerto Rico","38107","21381","44828","19845","63886","28759","7682","4779","25216","10364","40735","10889","6746","2253"
"1500000US720252001005","Block Group 5, Census Tract 2001, Caguas Municipio, Puerto Rico","2,500-","***","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252002001","Block Group 1, Census Tract 2002, Caguas Municipio, Puerto Rico","17044","6906","16506","3851","18750","9356","-","**","22775","12950","24266","13496","9085","2475"
"1500000US720252002002","Block Group 2, Census Tract 2002, Caguas Municipio, Puerto Rico","11115","5276","18350","12859","21283","11473","-","**","7348","4974","-","**","5457","3242"
"1500000US720252002003","Block Group 3, Census Tract 2002, Caguas Municipio, Puerto Rico","14138","12280","21314","8283","22212","6880","-","**","-","**","-","**","2,500-","***"
"1500000US720252002004","Block Group 4, Census Tract 2002, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252003021","Block Group 1, Census Tract 2003.02, Caguas Municipio, Puerto Rico","30903","12083","30532","12367","31563","3570","-","**","34853","28834","44561","14893","11536","6760"
"1500000US720252003022","Block Group 2, Census Tract 2003.02, Caguas Municipio, Puerto Rico","22064","13573","22179","16281","30969","13525","8804","6313","21968","19328","30938","19348","-","**"
"1500000US720252003023","Block Group 3, Census Tract 2003.02, Caguas Municipio, Puerto Rico","21304","12114","14063","5263","-","**","12784","10444","29097","14824","29097","14824","-","**"
"1500000US720252003024","Block Group 4, Census Tract 2003.02, Caguas Municipio, Puerto Rico","16522","8287","15245","14818","-","**","2,500-","***","18549","7193","19263","5436","-","**"
"1500000US720252003025","Block Group 5, Census Tract 2003.02, Caguas Municipio, Puerto Rico","-","**","-","**","33359","21654","-","**","28199","24545","29706","19803","-","**"
"1500000US720252003026","Block Group 6, Census Tract 2003.02, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252003031","Block Group 1, Census Tract 2003.03, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252003032","Block Group 2, Census Tract 2003.03, Caguas Municipio, Puerto Rico","50679","20996","61127","17444","63044","8785","-","**","38333","17953","52997","17425","14290","6199"
"1500000US720252003033","Block Group 3, Census Tract 2003.03, Caguas Municipio, Puerto Rico","60991","18183","75572","20795","88194","29146","-","**","38646","17403","42372","29627","-","**"
"1500000US720252003034","Block Group 4, Census Tract 2003.03, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","4132","3619","-","**","-","**","-","**"
"1500000US720252003035","Block Group 5, Census Tract 2003.03, Caguas Municipio, Puerto Rico","11741","3686","13134","2468","19063","5455","9313","6189","-","**","-","**","2,500-","***"
"1500000US720252003036","Block Group 6, Census Tract 2003.03, Caguas Municipio, Puerto Rico","15357","10830","33000","2846","33000","2846","-","**","8971","8194","17734","5950","2,500-","***"
"1500000US720252003041","Block Group 1, Census Tract 2003.04, Caguas Municipio, Puerto Rico","27679","6568","27051","17197","47647","38350","6964","6903","30385","10331","31135","10691","-","**"
"1500000US720252003042","Block Group 2, Census Tract 2003.04, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252003043","Block Group 3, Census Tract 2003.04, Caguas Municipio, Puerto Rico","20087","16039","20509","4816","21235","2430","-","**","-","**","-","**","-","**"
"1500000US720252003044","Block Group 4, Census Tract 2003.04, Caguas Municipio, Puerto Rico","28513","13191","34453","16631","41625","16261","11455","9268","25000","18300","32429","19108","10137","3519"
"1500000US720252003045","Block Group 5, Census Tract 2003.04, Caguas Municipio, Puerto Rico","23873","1439","32104","14367","32104","14367","-","**","22658","5526","22729","2271","-","**"
"1500000US720252004001","Block Group 1, Census Tract 2004, Caguas Municipio, Puerto Rico","14643","8654","-","**","-","**","-","**","14375","3546","-","**","11818","10806"
"1500000US720252004002","Block Group 2, Census Tract 2004, Caguas Municipio, Puerto Rico","16385","4724","16818","7763","27434","7872","6289","5111","14907","6979","21474","4106","9545","4581"
"1500000US720252005001","Block Group 1, Census Tract 2005, Caguas Municipio, Puerto Rico","18155","2970","20213","4917","20213","3278","-","**","16897","2481","17220","2203","-","**"
"1500000US720252005002","Block Group 2, Census Tract 2005, Caguas Municipio, Puerto Rico","16624","1133","15828","876","-","**","-","**","-","**","-","**","-","**"
"1500000US720252005003","Block Group 3, Census Tract 2005, Caguas Municipio, Puerto Rico","-","**","-","**","46202","20435","-","**","-","**","-","**","-","**"
"1500000US720252005004","Block Group 4, Census Tract 2005, Caguas Municipio, Puerto Rico","18461","3001","-","**","-","**","-","**","18628","1623","19527","4763","-","**"
"1500000US720252005005","Block Group 5, Census Tract 2005, Caguas Municipio, Puerto Rico","10590","4204","-","**","-","**","-","**","10243","1925","-","**","10243","1925"
"1500000US720252005006","Block Group 6, Census Tract 2005, Caguas Municipio, Puerto Rico","30781","4981","31272","9682","31272","9682","-","**","30469","6160","31207","1856","-","**"
"1500000US720252005007","Block Group 7, Census Tract 2005, Caguas Municipio, Puerto Rico","30781","12473","30156","22480","35809","14493","-","**","35164","17675","35840","8769","-","**"
"1500000US720252006001","Block Group 1, Census Tract 2006, Caguas Municipio, Puerto Rico","6894","4539","-","**","-","**","-","**","9083","4446","-","**","9083","4446"
"1500000US720252006002","Block Group 2, Census Tract 2006, Caguas Municipio, Puerto Rico","16289","2461","15023","4042","16932","4720","10625","9772","20524","5589","25341","5874","-","**"
"1500000US720252006003","Block Group 3, Census Tract 2006, Caguas Municipio, Puerto Rico","9032","7995","-","**","-","**","-","**","9435","7371","14706","14052","4274","1278"
"1500000US720252006004","Block Group 4, Census Tract 2006, Caguas Municipio, Puerto Rico","21837","4418","21046","4635","21582","4484","-","**","32031","18817","34076","7375","-","**"
"1500000US720252007001","Block Group 1, Census Tract 2007, Caguas Municipio, Puerto Rico","18208","4542","14494","8064","-","**","6780","6747","19280","6256","31716","6876","-","**"
"1500000US720252007002","Block Group 2, Census Tract 2007, Caguas Municipio, Puerto Rico","17083","11877","17269","13635","22976","13717","-","**","-","**","26875","20647","7625","1723"
"1500000US720252007003","Block Group 3, Census Tract 2007, Caguas Municipio, Puerto Rico","22579","2134","21111","15093","39042","26622","-","**","22878","1856","24273","918","-","**"
"1500000US720252008001","Block Group 1, Census Tract 2008, Caguas Municipio, Puerto Rico","16083","2705","11719","8586","34583","14429","10703","2957","16440","1723","17500","2458","12292","3706"
"1500000US720252008002","Block Group 2, Census Tract 2008, Caguas Municipio, Puerto Rico","18981","9762","-","**","29313","8884","4038","3589","27969","15628","29125","5684","-","**"
"1500000US720252008003","Block Group 3, Census Tract 2008, Caguas Municipio, Puerto Rico","25565","4692","-","**","35000","11211","-","**","25726","2407","26613","11789","-","**"
"1500000US720252009001","Block Group 1, Census Tract 2009, Caguas Municipio, Puerto Rico","12604","5317","13594","2345","30583","9619","11184","8192","-","**","21806","9731","3942","869"
"1500000US720252009002","Block Group 2, Census Tract 2009, Caguas Municipio, Puerto Rico","9359","5534","8846","2858","-","**","8365","1055","17222","7830","20417","7346","-","**"
"1500000US720252010001","Block Group 1, Census Tract 2010, Caguas Municipio, Puerto Rico","8814","5462","29792","10147","31667","16796","-","**","8102","1872","34009","6587","7139","2274"
"1500000US720252010002","Block Group 2, Census Tract 2010, Caguas Municipio, Puerto Rico","8611","4794","8972","8061","16579","8595","6671","583","-","**","16657","1866","6176","1266"
"1500000US720252012001","Block Group 1, Census Tract 2012, Caguas Municipio, Puerto Rico","7139","1886","-","**","-","**","-","**","7254","4475","22813","14739","4915","1692"
"1500000US720252012002","Block Group 2, Census Tract 2012, Caguas Municipio, Puerto Rico","12202","8293","16827","4519","19638","3464","6552","3856","9121","3122","31683","16659","4948","4121"
"1500000US720252012003","Block Group 3, Census Tract 2012, Caguas Municipio, Puerto Rico","-","**","12344","7705","-","**","-","**","26389","20826","-","**","-","**"
"1500000US720252013001","Block Group 1, Census Tract 2013, Caguas Municipio, Puerto Rico","23212","4659","20402","16766","21786","9143","-","**","24028","4393","24618","6133","-","**"
"1500000US720252013002","Block Group 2, Census Tract 2013, Caguas Municipio, Puerto Rico","18693","5252","19801","7373","28929","7642","13542","9606","15063","7689","26630","17368","6509","4235"
"1500000US720252014001","Block Group 1, Census Tract 2014, Caguas Municipio, Puerto Rico","14762","4492","15857","2795","16571","2998","5714","3104","12174","8353","32222","12185","3611","3071"
"1500000US720252014002","Block Group 2, Census Tract 2014, Caguas Municipio, Puerto Rico","22321","11811","24500","13349","32857","13046","16250","6180","20893","17285","29519","2322","2,500-","***"
"1500000US720252015001","Block Group 1, Census Tract 2015, Caguas Municipio, Puerto Rico","13500","6232","-","**","38313","23982","-","**","11797","3008","-","**","9191","3412"
"1500000US720252015002","Block Group 2, Census Tract 2015, Caguas Municipio, Puerto Rico","11927","2480","12031","1426","-","**","-","**","2,500-","***","-","**","-","**"
"1500000US720252015003","Block Group 3, Census Tract 2015, Caguas Municipio, Puerto Rico","21371","7626","14702","12618","20565","10014","-","**","26250","5677","40833","28054","-","**"
"1500000US720252015004","Block Group 4, Census Tract 2015, Caguas Municipio, Puerto Rico","27083","6066","22083","14625","26364","16840","-","**","28684","5313","31442","23929","-","**"
"1500000US720252016001","Block Group 1, Census Tract 2016, Caguas Municipio, Puerto Rico","7765","1024","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252016002","Block Group 2, Census Tract 2016, Caguas Municipio, Puerto Rico","31490","24281","31298","15703","-","**","-","**","-","**","-","**","-","**"
"1500000US720252016003","Block Group 3, Census Tract 2016, Caguas Municipio, Puerto Rico","12500","4226","13675","7328","-","**","-","**","11134","8195","26000","10572","7052","5430"
"1500000US720252017001","Block Group 1, Census Tract 2017, Caguas Municipio, Puerto Rico","15716","714","15321","1356","16212","738","6170","978","17198","7298","22344","3892","6250","1611"
"1500000US720252017002","Block Group 2, Census Tract 2017, Caguas Municipio, Puerto Rico","9762","4116","-","**","-","**","4583","2024","10144","2814","-","**","8810","3047"
"1500000US720252017003","Block Group 3, Census Tract 2017, Caguas Municipio, Puerto Rico","17989","9523","-","**","-","**","3462","1011","19457","10028","19565","18512","-","**"
"1500000US720252018001","Block Group 1, Census Tract 2018, Caguas Municipio, Puerto Rico","16532","2899","17607","3398","19571","7172","15536","10175","15139","5904","20750","6543","7734","3753"
"1500000US720252018002","Block Group 2, Census Tract 2018, Caguas Municipio, Puerto Rico","23250","1719","28182","12428","-","**","-","**","21406","6009","23021","7920","13241","835"
"1500000US720252018003","Block Group 3, Census Tract 2018, Caguas Municipio, Puerto Rico","22813","8113","20469","9877","20469","9877","-","**","-","**","-","**","-","**"
"1500000US720252019001","Block Group 1, Census Tract 2019, Caguas Municipio, Puerto Rico","16574","3445","14531","6724","30536","23891","8713","3950","18333","2742","19964","5784","12102","2113"
"1500000US720252019002","Block Group 2, Census Tract 2019, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252020001","Block Group 1, Census Tract 2020, Caguas Municipio, Puerto Rico","18750","5912","15893","12805","23575","7627","2,500-","***","19743","4514","22098","2535","9099","3826"
"1500000US720252020002","Block Group 2, Census Tract 2020, Caguas Municipio, Puerto Rico","-","**","15568","15179","15909","2313","-","**","-","**","-","**","-","**"
"1500000US720252020003","Block Group 3, Census Tract 2020, Caguas Municipio, Puerto Rico","-","**","16071","590","-","**","-","**","8971","3840","-","**","8529","549"
"1500000US720252021001","Block Group 1, Census Tract 2021, Caguas Municipio, Puerto Rico","17011","6744","17230","14159","28409","6504","13173","8395","16389","13114","23000","7479","2,500-","***"
"1500000US720252021002","Block Group 2, Census Tract 2021, Caguas Municipio, Puerto Rico","20932","2795","19574","2631","19867","2871","-","**","23750","6401","22000","6702","-","**"
"1500000US720252021003","Block Group 3, Census Tract 2021, Caguas Municipio, Puerto Rico","26579","23694","39861","39741","40313","25129","-","**","25461","20312","36579","13472","-","**"
"1500000US720252022001","Block Group 1, Census Tract 2022, Caguas Municipio, Puerto Rico","16923","3710","15259","3636","17075","1205","-","**","22697","2469","24057","1730","10455","7490"
"1500000US720252023001","Block Group 1, Census Tract 2023, Caguas Municipio, Puerto Rico","22336","4949","27361","10210","37000","13750","5125","5023","20701","3589","22909","2728","-","**"
"1500000US720252023002","Block Group 2, Census Tract 2023, Caguas Municipio, Puerto Rico","15720","6425","11507","7796","19345","3864","-","**","16742","16442","26546","609","11516","1304"
"1500000US720252024021","Block Group 1, Census Tract 2024.02, Caguas Municipio, Puerto Rico","26079","4136","26269","7960","30313","9771","9057","4204","25667","18521","35246","8931","-","**"
"1500000US720252024022","Block Group 2, Census Tract 2024.02, Caguas Municipio, Puerto Rico","26765","6799","29259","4573","31082","5686","-","**","23771","10425","24831","17002","15811","9341"
"1500000US720252024023","Block Group 3, Census Tract 2024.02, Caguas Municipio, Puerto Rico","8512","419","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252024024","Block Group 4, Census Tract 2024.02, Caguas Municipio, Puerto Rico","27111","5344","26014","5737","31308","9837","2,500-","***","29773","8163","35858","4696","-","**"
"1500000US720252024025","Block Group 5, Census Tract 2024.02, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","2,500-","***","25494","20551","26221","196","-","**"
"1500000US720252024031","Block Group 1, Census Tract 2024.03, Caguas Municipio, Puerto Rico","22285","3559","24955","4314","25500","3746","-","**","19667","2725","21012","10489","11641","5528"
"1500000US720252024032","Block Group 2, Census Tract 2024.03, Caguas Municipio, Puerto Rico","18381","1772","17724","1364","18574","1459","-","**","21971","7024","24830","7238","-","**"
"1500000US720252024033","Block Group 3, Census Tract 2024.03, Caguas Municipio, Puerto Rico","21789","7401","30000","10304","29792","17249","-","**","16343","8673","20938","1935","4907","1842"
"1500000US720252024034","Block Group 4, Census Tract 2024.03, Caguas Municipio, Puerto Rico","16775","10920","16775","11033","25547","15493","-","**","-","**","23667","11343","-","**"
"1500000US720252024041","Block Group 1, Census Tract 2024.04, Caguas Municipio, Puerto Rico","22246","3664","21076","7176","28125","8417","9659","4834","22685","3715","25000","4804","13125","8019"
"1500000US720252024042","Block Group 2, Census Tract 2024.04, Caguas Municipio, Puerto Rico","7452","7285","-","**","-","**","4965","2870","10114","4374","-","**","-","**"
"1500000US720252024043","Block Group 3, Census Tract 2024.04, Caguas Municipio, Puerto Rico","15724","7210","15724","8696","21346","15636","2,500-","***","16250","6344","18792","3575","12431","6679"
"1500000US720252025001","Block Group 1, Census Tract 2025, Caguas Municipio, Puerto Rico","19941","5101","-","**","-","**","-","**","15976","5293","29219","18446","8750","3180"
"1500000US720252025002","Block Group 2, Census Tract 2025, Caguas Municipio, Puerto Rico","20489","12286","-","**","51563","41059","8783","6319","19837","12906","23611","13479","-","**"
"1500000US720252025003","Block Group 3, Census Tract 2025, Caguas Municipio, Puerto Rico","13239","3815","-","**","-","**","-","**","13409","5992","-","**","-","**"
"1500000US720252026011","Block Group 1, Census Tract 2026.01, Caguas Municipio, Puerto Rico","17379","7867","25777","14820","-","**","26351","18438","15972","10209","21677","8958","-","**"
"1500000US720252026012","Block Group 2, Census Tract 2026.01, Caguas Municipio, Puerto Rico","16622","9717","15638","6449","16197","6480","-","**","-","**","-","**","-","**"
"1500000US720252026013","Block Group 3, Census Tract 2026.01, Caguas Municipio, Puerto Rico","18992","13495","-","**","26847","3491","10838","2348","19234","14354","29125","9435","10429","3841"
"1500000US720252026014","Block Group 4, Census Tract 2026.01, Caguas Municipio, Puerto Rico","16736","6025","16360","9001","17237","2558","-","**","17386","9980","-","**","-","**"
"1500000US720252026021","Block Group 1, Census Tract 2026.02, Caguas Municipio, Puerto Rico","-","**","-","**","-","**","-","**","-","**","-","**","-","**"
"1500000US720252026022","Block Group 2, Census Tract 2026.02, Caguas Municipio, Puerto Rico","16069","2429","-","**","41779","19973","13105","6780","17014","12328","-","**","-","**"
"1500000US720252026023","Block Group 3, Census Tract 2026.02, Caguas Municipio, Puerto Rico","21182","13221","-","**","27321","16220","-","**","21600","18152","-","**","-","**"
"1500000US720252026024","Block Group 4, Census Tract 2026.02, Caguas Municipio, Puerto Rico","19219","8434","23068","11457","23826","11094","-","**","-","**","29952","16757","-","**"
"1500000US720252026025","Block Group 5, Census Tract 2026.02, Caguas Municipio, Puerto Rico","27265","3994","-","**","40547","31827","-","**","27190","4848","30350","6424","10139","2989"
"1500000US720252026026","Block Group 6, Census Tract 2026.02, Caguas Municipio, Puerto Rico","15843","7668","17139","13292","24375","7678","-","**","11835","9391","-","**","-","**"
"1500000US720252027011","Block Group 1, Census Tract 2027.01, Caguas Municipio, Puerto Rico","19889","2456","17459","2852","23219","7397","7423","1638","21857","3771","26414","5822","10354","2133"
"1500000US720252027012","Block Group 2, Census Tract 2027.01, Caguas Municipio, Puerto Rico","14677","4979","15516","3637","-","**","9289","2362","-","**","31172","6059","6510","1486"
"1500000US720252027013","Block Group 3, Census Tract 2027.01, Caguas Municipio, Puerto Rico","9457","8671","11466","10786","-","**","2,500-","***","-","**","-","**","-","**"
"1500000US720252027021","Block Group 1, Census Tract 2027.02, Caguas Municipio, Puerto Rico","15092","3422","-","**","21134","5219","5291","2858","15361","3577","18990","3601","9706","4871"
